run_id,variant,case_set,instance_id,solved,steps_used,steps_allowed,solve_fraction,total_tokens,cost_bpt,stopped_reason
J_c2_30b_sweSearch,J,c2,profile_preview_001,0,8,18,0.4444,153669,4927170.0,reviewer_rejected
J_c2_30b_sweSearch,J,c2,queue_digest_001,1,4,18,0.2222,11282,386100.0,auto_finalized
J_c2_30b_sweSearch,J,c2,ratio_guard_001,0,15,18,0.8333,150892,4839720.0,reviewer_rejected
J_c2_30b_sweSearch,J,c2,renewal_banner_001,0,18,18,1.0000,65926,2215590.0,reviewer_rejected
J_c2_30b_sweSearch,J,c2,retry_slot_001,1,3,18,0.1667,8616,295260.0,auto_finalized
J_c2_30b_sweSearch,J,c2,shipment_digest_001,1,4,18,0.2222,18970,618630.0,auto_finalized
J_c2_30b_sweSearch,J,c2,sprint_rollup_001,1,3,18,0.1667,8985,306420.0,auto_finalized
J_c2_30b_sweSearch,J,c2,tag_visibility_001,1,3,18,0.1667,8082,276120.0,auto_finalized
J_c2_30b_sweSearch,J,c2,timeline_caption_001,0,3,18,0.1667,11959,388680.0,reviewer_rejected
J_c2_30b_sweSearch,J,c2,window_center_001,1,3,18,0.1667,8299,284130.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,board_rollup_001,1,6,18,0.3333,12476,135171.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,budget_snapshot_001,0,18,18,1.0000,53313,586233.0,max_iterations
K_c1_minimal_sweSearch,K,c1,contact_card_001,0,14,18,0.7778,33898,353988.0,max_iterations
K_c1_minimal_sweSearch,K,c1,digest_preview_001,0,18,18,1.0000,70459,713205.0,max_iterations
K_c1_minimal_sweSearch,K,c1,incident_brief_001,1,7,18,0.3889,17434,184581.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,invoice_footer_001,1,11,18,0.6111,32135,339354.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,label_formatter_001,0,18,18,1.0000,61373,631791.0,max_iterations
K_c1_minimal_sweSearch,K,c1,median_window_001,1,3,18,0.1667,5063,57537.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,milestone_rollup_001,0,5,18,0.2778,12391,128754.0,parse_failure
K_c1_minimal_sweSearch,K,c1,nested_app_001,1,6,18,0.3333,12138,132192.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,owner_recap_001,0,13,18,0.7222,42378,437157.0,parse_failure
K_c1_minimal_sweSearch,K,c1,owner_sort_001,1,4,18,0.2222,7427,82521.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,priority_snapshot_001,0,4,18,0.2222,10561,108999.0,parse_failure
K_c1_minimal_sweSearch,K,c1,renewal_preview_001,0,18,18,1.0000,48279,507366.0,max_iterations
K_c1_minimal_sweSearch,K,c1,risk_score_001,1,4,18,0.2222,7751,85788.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,shipment_preview_001,0,18,18,1.0000,55682,576414.0,max_iterations
K_c1_minimal_sweSearch,K,c1,simple_mean_bug_001,1,3,18,0.1667,5301,59571.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,status_slug_001,1,4,18,0.2222,7021,78831.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,team_digest_001,1,4,18,0.2222,10064,106731.0,auto_finalized
K_c1_minimal_sweSearch,K,c1,workspace_digest_001,1,7,18,0.3889,19291,200466.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,assignee_board_001,0,18,18,1.0000,60486,621747.0,max_iterations
K_c2_minimal_sweSearch,K,c2,campaign_header_001,0,18,18,1.0000,51377,540225.0,max_iterations
K_c2_minimal_sweSearch,K,c2,comment_highlight_001,1,4,18,0.2222,8397,90558.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,dispatch_preview_001,0,18,18,1.0000,49559,516987.0,max_iterations
K_c2_minimal_sweSearch,K,c2,fee_rounding_001,1,3,18,0.1667,4830,54504.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,headline_api_001,0,18,18,1.0000,55718,579924.0,max_iterations
K_c2_minimal_sweSearch,K,c2,incident_brief_c2_001,1,4,18,0.2222,7786,85698.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,invoice_summary_001,1,4,18,0.2222,8144,88029.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,label_join_001,1,4,18,0.2222,6515,72144.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,partner_brief_001,1,7,18,0.3889,13440,145413.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,profile_preview_001,0,7,18,0.3889,17176,177255.0,parse_failure
K_c2_minimal_sweSearch,K,c2,queue_digest_001,1,4,18,0.2222,7686,84366.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,ratio_guard_001,0,3,18,0.1667,8174,83655.0,parse_failure
K_c2_minimal_sweSearch,K,c2,renewal_banner_001,1,6,18,0.3333,11436,123606.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,retry_slot_001,1,3,18,0.1667,5003,56619.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,shipment_digest_001,0,4,18,0.2222,10067,104391.0,parse_failure
K_c2_minimal_sweSearch,K,c2,sprint_rollup_001,0,0,0,,0,0.0,
K_c2_minimal_sweSearch,K,c2,tag_visibility_001,1,4,18,0.2222,6863,75942.0,auto_finalized
K_c2_minimal_sweSearch,K,c2,timeline_caption_001,0,18,18,1.0000,52535,529227.0,max_iterations
K_c2_minimal_sweSearch,K,c2,window_center_001,1,3,18,0.1667,4861,55215.0,auto_finalized
L_c1_9b_linear,L,c1,board_rollup_001,0,1,1,1.0000,1543,13887.0,max_iterations
L_c1_9b_linear,L,c1,budget_snapshot_001,0,1,1,1.0000,1590,14310.0,max_iterations
L_c1_9b_linear,L,c1,contact_card_001,0,1,1,1.0000,1504,13536.0,max_iterations
L_c1_9b_linear,L,c1,digest_preview_001,0,1,1,1.0000,1656,14904.0,max_iterations
L_c1_9b_linear,L,c1,incident_brief_001,0,1,1,1.0000,1601,14409.0,max_iterations
L_c1_9b_linear,L,c1,invoice_footer_001,0,1,1,1.0000,1451,13059.0,max_iterations
L_c1_9b_linear,L,c1,label_formatter_001,0,1,1,1.0000,1462,13158.0,max_iterations
L_c1_9b_linear,L,c1,median_window_001,0,1,1,1.0000,1433,12897.0,max_iterations
L_c1_9b_linear,L,c1,milestone_rollup_001,0,1,1,1.0000,1462,13158.0,max_iterations
L_c1_9b_linear,L,c1,nested_app_001,0,1,1,1.0000,1554,13986.0,max_iterations
L_c1_9b_linear,L,c1,owner_recap_001,0,1,1,1.0000,1665,14985.0,max_iterations
L_c1_9b_linear,L,c1,owner_sort_001,0,1,1,1.0000,1445,13005.0,max_iterations
L_c1_9b_linear,L,c1,priority_snapshot_001,0,1,1,1.0000,1468,13212.0,max_iterations
L_c1_9b_linear,L,c1,renewal_preview_001,0,1,1,1.0000,1533,13797.0,max_iterations
L_c1_9b_linear,L,c1,risk_score_001,0,1,1,1.0000,1438,12942.0,max_iterations
L_c1_9b_linear,L,c1,shipment_preview_001,0,1,1,1.0000,1602,14418.0,max_iterations
L_c1_9b_linear,L,c1,simple_mean_bug_001,0,1,1,1.0000,1483,13347.0,max_iterations
L_c1_9b_linear,L,c1,status_slug_001,0,1,1,1.0000,1436,12924.0,max_iterations
L_c1_9b_linear,L,c1,team_digest_001,0,1,1,1.0000,1443,12987.0,max_iterations
L_c1_9b_linear,L,c1,workspace_digest_001,0,1,1,1.0000,1665,14985.0,max_iterations
L_c2_9b_linear,L,c2,assignee_board_001,0,1,1,1.0000,1464,13176.0,max_iterations
L_c2_9b_linear,L,c2,campaign_header_001,0,1,1,1.0000,1458,13122.0,max_iterations
L_c2_9b_linear,L,c2,comment_highlight_001,0,1,1,1.0000,1468,13212.0,max_iterations
L_c2_9b_linear,L,c2,dispatch_preview_001,0,1,1,1.0000,1461,13149.0,max_iterations
L_c2_9b_linear,L,c2,fee_rounding_001,0,1,1,1.0000,1423,12807.0,max_iterations
L_c2_9b_linear,L,c2,headline_api_001,0,1,1,1.0000,1420,12780.0,max_iterations
L_c2_9b_linear,L,c2,incident_brief_c2_001,0,1,1,1.0000,1476,13284.0,max_iterations
L_c2_9b_linear,L,c2,invoice_summary_001,0,1,1,1.0000,1443,12987.0,max_iterations
L_c2_9b_linear,L,c2,label_join_001,0,1,1,1.0000,1415,12735.0,max_iterations
L_c2_9b_linear,L,c2,partner_brief_001,0,1,1,1.0000,1472,13248.0,max_iterations
L_c2_9b_linear,L,c2,profile_preview_001,0,1,1,1.0000,1473,13257.0,max_iterations
L_c2_9b_linear,L,c2,queue_digest_001,0,1,1,1.0000,1460,13140.0,max_iterations
L_c2_9b_linear,L,c2,ratio_guard_001,0,1,1,1.0000,1422,12798.0,max_iterations
L_c2_9b_linear,L,c2,renewal_banner_001,0,1,1,1.0000,1462,13158.0,max_iterations
L_c2_9b_linear,L,c2,retry_slot_001,0,1,1,1.0000,1423,12807.0,max_iterations
L_c2_9b_linear,L,c2,shipment_digest_001,0,1,1,1.0000,1471,13239.0,max_iterations
L_c2_9b_linear,L,c2,sprint_rollup_001,0,1,1,1.0000,1461,13149.0,max_iterations
L_c2_9b_linear,L,c2,tag_visibility_001,0,1,1,1.0000,1413,12717.0,max_iterations
L_c2_9b_linear,L,c2,timeline_caption_001,0,1,1,1.0000,1453,13077.0,max_iterations
L_c2_9b_linear,L,c2,window_center_001,0,1,1,1.0000,1417,12753.0,max_iterations
L_c3_9b_linear,L,c3,alert_subject_001,0,1,1,1.0000,1437,12933.0,max_iterations
L_c3_9b_linear,L,c3,backlog_health_medium_c3_001,0,1,1,1.0000,1477,13293.0,max_iterations
L_c3_9b_linear,L,c3,c3_banner_trim_001,0,1,1,1.0000,1417,12753.0,max_iterations
L_c3_9b_linear,L,c3,c3_clamp_floor_001,0,1,1,1.0000,1423,12807.0,max_iterations
L_c3_9b_linear,L,c3,c3_csv_count_001,0,1,1,1.0000,1424,12816.0,max_iterations
L_c3_9b_linear,L,c3,c3_eta_label_001,0,1,1,1.0000,1414,12726.0,max_iterations
L_c3_9b_linear,L,c3,c3_initials_join_001,0,1,1,1.0000,1425,12825.0,max_iterations
L_c3_9b_linear,L,c3,c3_slug_tail_001,0,1,1,1.0000,1419,12771.0,max_iterations
L_c3_9b_linear,L,c3,c3_title_case_001,0,1,1,1.0000,1425,12825.0,max_iterations
L_c3_9b_linear,L,c3,escalation_caption_001,0,0,0,,0,0.0,
L_c3_9b_linear,L,c3,invoice_alerts_medium_c3_001,0,1,1,1.0000,1477,13293.0,max_iterations
L_c3_9b_linear,L,c3,ledger_preview_001,0,1,1,1.0000,1447,13023.0,max_iterations
L_c3_9b_linear,L,c3,oncall_brief_medium_c3_001,0,1,1,1.0000,1481,13329.0,max_iterations
L_c3_9b_linear,L,c3,quota_snapshot_medium_c3_001,0,1,1,1.0000,1476,13284.0,max_iterations
L_c3_9b_linear,L,c3,release_notes_medium_c3_001,0,1,1,1.0000,1476,13284.0,max_iterations
L_c3_9b_linear,L,c3,roster_signature_001,0,1,1,1.0000,1452,13068.0,max_iterations
L_c3_9b_linear,L,c3,segment_badge_001,0,1,1,1.0000,1440,12960.0,max_iterations
L_c3_9b_linear,L,c3,ticket_digest_medium_c3_001,0,1,1,1.0000,1484,13356.0,max_iterations
L_c3_9b_linear,L,c3,transfer_digest_001,0,1,1,1.0000,1443,12987.0,max_iterations
L_c3_9b_linear,L,c3,uptime_rollup_medium_c3_001,0,1,1,1.0000,1489,13401.0,max_iterations
M_c1_30b_linear,M,c1,board_rollup_001,0,1,1,1.0000,1677,50310.0,max_iterations
M_c1_30b_linear,M,c1,budget_snapshot_001,0,1,1,1.0000,1814,54420.0,max_iterations
M_c1_30b_linear,M,c1,contact_card_001,0,1,1,1.0000,1624,48720.0,max_iterations
M_c1_30b_linear,M,c1,digest_preview_001,0,1,1,1.0000,1729,51870.0,max_iterations
M_c1_30b_linear,M,c1,incident_brief_001,0,1,1,1.0000,1934,58020.0,max_iterations
M_c1_30b_linear,M,c1,invoice_footer_001,0,1,1,1.0000,1379,41370.0,max_iterations
M_c1_30b_linear,M,c1,label_formatter_001,0,1,1,1.0000,1379,41370.0,max_iterations
M_c1_30b_linear,M,c1,median_window_001,0,1,1,1.0000,1345,40350.0,max_iterations
M_c1_30b_linear,M,c1,milestone_rollup_001,0,1,1,1.0000,1374,41220.0,max_iterations
M_c1_30b_linear,M,c1,nested_app_001,0,1,1,1.0000,1472,44160.0,max_iterations
M_c1_30b_linear,M,c1,owner_recap_001,0,1,1,1.0000,2590,77700.0,max_iterations
M_c1_30b_linear,M,c1,owner_sort_001,0,1,1,1.0000,1359,40770.0,max_iterations
M_c1_30b_linear,M,c1,priority_snapshot_001,0,1,1,1.0000,1396,41880.0,max_iterations
M_c1_30b_linear,M,c1,renewal_preview_001,0,1,1,1.0000,2305,69150.0,max_iterations
M_c1_30b_linear,M,c1,risk_score_001,0,1,1,1.0000,1357,40710.0,max_iterations
M_c1_30b_linear,M,c1,shipment_preview_001,0,1,1,1.0000,1757,52710.0,max_iterations
M_c1_30b_linear,M,c1,simple_mean_bug_001,0,1,1,1.0000,1402,42060.0,max_iterations
M_c1_30b_linear,M,c1,status_slug_001,0,1,1,1.0000,1350,40500.0,max_iterations
M_c1_30b_linear,M,c1,team_digest_001,0,1,1,1.0000,1371,41130.0,max_iterations
M_c1_30b_linear,M,c1,workspace_digest_001,0,1,1,1.0000,2204,66120.0,max_iterations
M_c2_30b_linear,M,c2,assignee_board_001,0,1,1,1.0000,1565,46950.0,max_iterations
M_c2_30b_linear,M,c2,campaign_header_001,0,1,1,1.0000,1575,47250.0,max_iterations
M_c2_30b_linear,M,c2,comment_highlight_001,0,1,1,1.0000,1584,47520.0,max_iterations
M_c2_30b_linear,M,c2,dispatch_preview_001,0,1,1,1.0000,1583,47490.0,max_iterations
M_c2_30b_linear,M,c2,fee_rounding_001,0,1,1,1.0000,1337,40110.0,max_iterations
M_c2_30b_linear,M,c2,headline_api_001,0,1,1,1.0000,1516,45480.0,max_iterations
M_c2_30b_linear,M,c2,incident_brief_c2_001,0,1,1,1.0000,1831,54930.0,max_iterations
M_c2_30b_linear,M,c2,invoice_summary_001,0,0,0,,0,0.0,
M_c2_30b_linear,M,c2,label_join_001,0,0,0,,0,0.0,
M_c2_30b_linear,M,c2,partner_brief_001,0,1,1,1.0000,1397,41910.0,max_iterations
M_c2_30b_linear,M,c2,profile_preview_001,0,1,1,1.0000,1593,47790.0,max_iterations
M_c2_30b_linear,M,c2,queue_digest_001,0,1,1,1.0000,1384,41520.0,max_iterations
M_c2_30b_linear,M,c2,ratio_guard_001,0,1,1,1.0000,1336,40080.0,max_iterations
M_c2_30b_linear,M,c2,renewal_banner_001,0,1,1,1.0000,1386,41580.0,max_iterations
M_c2_30b_linear,M,c2,retry_slot_001,0,0,0,,0,0.0,
M_c2_30b_linear,M,c2,shipment_digest_001,0,1,1,1.0000,2390,71700.0,max_iterations
M_c2_30b_linear,M,c2,sprint_rollup_001,0,1,1,1.0000,1638,49140.0,max_iterations
M_c2_30b_linear,M,c2,tag_visibility_001,0,1,1,1.0000,1327,39810.0,max_iterations
M_c2_30b_linear,M,c2,timeline_caption_001,0,1,1,1.0000,1627,48810.0,max_iterations
M_c2_30b_linear,M,c2,window_center_001,0,1,1,1.0000,1332,39960.0,max_iterations
M_c3_30b_linear,M,c3,alert_subject_001,0,1,1,1.0000,1377,41310.0,max_iterations
M_c3_30b_linear,M,c3,backlog_health_medium_c3_001,0,0,0,,0,0.0,
M_c3_30b_linear,M,c3,c3_banner_trim_001,0,1,1,1.0000,1331,39930.0,max_iterations
M_c3_30b_linear,M,c3,c3_clamp_floor_001,0,1,1,1.0000,1505,45150.0,max_iterations
M_c3_30b_linear,M,c3,c3_csv_count_001,0,1,1,1.0000,1338,40140.0,max_iterations
M_c3_30b_linear,M,c3,c3_eta_label_001,0,1,1,1.0000,1328,39840.0,max_iterations
M_c3_30b_linear,M,c3,c3_initials_join_001,0,1,1,1.0000,1339,40170.0,max_iterations
M_c3_30b_linear,M,c3,c3_slug_tail_001,0,1,1,1.0000,1334,40020.0,max_iterations
M_c3_30b_linear,M,c3,c3_title_case_001,0,1,1,1.0000,1339,40170.0,max_iterations
M_c3_30b_linear,M,c3,escalation_caption_001,0,1,1,1.0000,1368,41040.0,max_iterations
M_c3_30b_linear,M,c3,invoice_alerts_medium_c3_001,0,1,1,1.0000,1801,54030.0,max_iterations
M_c3_30b_linear,M,c3,ledger_preview_001,0,1,1,1.0000,1366,40980.0,max_iterations
M_c3_30b_linear,M,c3,oncall_brief_medium_c3_001,0,1,1,1.0000,2404,72120.0,max_iterations
M_c3_30b_linear,M,c3,quota_snapshot_medium_c3_001,0,1,1,1.0000,1399,41970.0,max_iterations
M_c3_30b_linear,M,c3,release_notes_medium_c3_001,0,1,1,1.0000,1394,41820.0,max_iterations
M_c3_30b_linear,M,c3,roster_signature_001,0,1,1,1.0000,1371,41130.0,max_iterations
M_c3_30b_linear,M,c3,segment_badge_001,0,1,1,1.0000,1569,47070.0,max_iterations
M_c3_30b_linear,M,c3,ticket_digest_medium_c3_001,0,1,1,1.0000,1636,49080.0,max_iterations
M_c3_30b_linear,M,c3,transfer_digest_001,0,1,1,1.0000,1561,46830.0,max_iterations
M_c3_30b_linear,M,c3,uptime_rollup_medium_c3_001,0,1,1,1.0000,1408,42240.0,max_iterations
N_c1_120b_linear,N,c1,board_rollup_001,0,1,1,1.0000,1550,186000.0,max_iterations
N_c1_120b_linear,N,c1,budget_snapshot_001,0,1,1,1.0000,3297,395640.0,max_iterations
N_c1_120b_linear,N,c1,contact_card_001,0,0,0,,0,0.0,
N_c1_120b_linear,N,c1,digest_preview_001,0,1,1,1.0000,3383,405960.0,max_iterations
N_c1_120b_linear,N,c1,incident_brief_001,0,1,1,1.0000,1601,192120.0,max_iterations
N_c1_120b_linear,N,c1,invoice_footer_001,0,1,1,1.0000,1452,174240.0,max_iterations
N_c1_120b_linear,N,c1,label_formatter_001,0,1,1,1.0000,1473,176760.0,max_iterations
N_c1_120b_linear,N,c1,median_window_001,0,1,1,1.0000,1437,172440.0,max_iterations
N_c1_120b_linear,N,c1,milestone_rollup_001,0,1,1,1.0000,1452,174240.0,max_iterations
N_c1_120b_linear,N,c1,nested_app_001,0,1,1,1.0000,1560,187200.0,max_iterations
N_c1_120b_linear,N,c1,owner_recap_001,0,1,1,1.0000,1691,202920.0,max_iterations
N_c1_120b_linear,N,c1,owner_sort_001,0,1,1,1.0000,1450,174000.0,max_iterations
N_c1_120b_linear,N,c1,priority_snapshot_001,0,1,1,1.0000,1473,176760.0,max_iterations
N_c1_120b_linear,N,c1,renewal_preview_001,0,1,1,1.0000,1556,186720.0,max_iterations
N_c1_120b_linear,N,c1,risk_score_001,0,1,1,1.0000,1447,173640.0,max_iterations
N_c1_120b_linear,N,c1,shipment_preview_001,0,0,0,,0,0.0,
N_c1_120b_linear,N,c1,simple_mean_bug_001,0,1,1,1.0000,1491,178920.0,max_iterations
N_c1_120b_linear,N,c1,status_slug_001,0,1,1,1.0000,2924,350880.0,max_iterations
N_c1_120b_linear,N,c1,team_digest_001,0,1,1,1.0000,1448,173760.0,max_iterations
N_c1_120b_linear,N,c1,workspace_digest_001,0,1,1,1.0000,1672,200640.0,max_iterations
N_c2_120b_linear,N,c2,assignee_board_001,0,1,1,1.0000,1474,176880.0,max_iterations
N_c2_120b_linear,N,c2,campaign_header_001,0,1,1,1.0000,3020,362400.0,max_iterations
N_c2_120b_linear,N,c2,comment_highlight_001,0,1,1,1.0000,1475,177000.0,max_iterations
N_c2_120b_linear,N,c2,dispatch_preview_001,0,1,1,1.0000,3030,363600.0,max_iterations
N_c2_120b_linear,N,c2,fee_rounding_001,0,1,1,1.0000,1435,172200.0,max_iterations
N_c2_120b_linear,N,c2,headline_api_001,0,1,1,1.0000,2913,349560.0,max_iterations
N_c2_120b_linear,N,c2,incident_brief_c2_001,0,1,1,1.0000,1481,177720.0,max_iterations
N_c2_120b_linear,N,c2,invoice_summary_001,0,1,1,1.0000,1449,173880.0,max_iterations
N_c2_120b_linear,N,c2,label_join_001,0,1,1,1.0000,1423,170760.0,max_iterations
N_c2_120b_linear,N,c2,partner_brief_001,0,1,1,1.0000,3046,365520.0,max_iterations
N_c2_120b_linear,N,c2,profile_preview_001,0,1,1,1.0000,1471,176520.0,max_iterations
N_c2_120b_linear,N,c2,queue_digest_001,0,1,1,1.0000,1470,176400.0,max_iterations
N_c2_120b_linear,N,c2,ratio_guard_001,0,1,1,1.0000,1421,170520.0,max_iterations
N_c2_120b_linear,N,c2,renewal_banner_001,0,1,1,1.0000,1463,175560.0,max_iterations
N_c2_120b_linear,N,c2,retry_slot_001,0,1,1,1.0000,1422,170640.0,max_iterations
N_c2_120b_linear,N,c2,shipment_digest_001,0,1,1,1.0000,1475,177000.0,max_iterations
N_c2_120b_linear,N,c2,sprint_rollup_001,0,1,1,1.0000,1469,176280.0,max_iterations
N_c2_120b_linear,N,c2,tag_visibility_001,0,1,1,1.0000,1399,167880.0,max_iterations
N_c2_120b_linear,N,c2,timeline_caption_001,0,1,1,1.0000,3027,363240.0,max_iterations
N_c2_120b_linear,N,c2,window_center_001,0,1,1,1.0000,1423,170760.0,max_iterations
N_c3_120b_linear,N,c3,alert_subject_001,0,1,1,1.0000,2947,353640.0,max_iterations
N_c3_120b_linear,N,c3,backlog_health_medium_c3_001,0,1,1,1.0000,1490,178800.0,max_iterations
N_c3_120b_linear,N,c3,c3_banner_trim_001,0,1,1,1.0000,2880,345600.0,max_iterations
N_c3_120b_linear,N,c3,c3_clamp_floor_001,0,1,1,1.0000,1436,172320.0,max_iterations
N_c3_120b_linear,N,c3,c3_csv_count_001,0,1,1,1.0000,1433,171960.0,max_iterations
N_c3_120b_linear,N,c3,c3_eta_label_001,0,1,1,1.0000,1413,169560.0,max_iterations
N_c3_120b_linear,N,c3,c3_initials_join_001,0,1,1,1.0000,1425,171000.0,max_iterations
N_c3_120b_linear,N,c3,c3_slug_tail_001,0,1,1,1.0000,2892,347040.0,max_iterations
N_c3_120b_linear,N,c3,c3_title_case_001,0,1,1,1.0000,1423,170760.0,max_iterations
N_c3_120b_linear,N,c3,escalation_caption_001,0,1,1,1.0000,1461,175320.0,max_iterations
N_c3_120b_linear,N,c3,invoice_alerts_medium_c3_001,0,1,1,1.0000,1487,178440.0,max_iterations
N_c3_120b_linear,N,c3,ledger_preview_001,0,1,1,1.0000,1478,177360.0,max_iterations
N_c3_120b_linear,N,c3,oncall_brief_medium_c3_001,0,1,1,1.0000,1490,178800.0,max_iterations
N_c3_120b_linear,N,c3,quota_snapshot_medium_c3_001,0,1,1,1.0000,1488,178560.0,max_iterations
N_c3_120b_linear,N,c3,release_notes_medium_c3_001,0,1,1,1.0000,1480,177600.0,max_iterations
N_c3_120b_linear,N,c3,roster_signature_001,0,1,1,1.0000,2976,357120.0,max_iterations
N_c3_120b_linear,N,c3,segment_badge_001,0,1,1,1.0000,1462,175440.0,max_iterations
N_c3_120b_linear,N,c3,ticket_digest_medium_c3_001,0,1,1,1.0000,1488,178560.0,max_iterations
N_c3_120b_linear,N,c3,transfer_digest_001,0,1,1,1.0000,1455,174600.0,max_iterations
N_c3_120b_linear,N,c3,uptime_rollup_medium_c3_001,0,1,1,1.0000,1491,178920.0,max_iterations
P_c1_best_combined,P,c1,board_rollup_001,1,3,18,0.1667,10108,420960.0,auto_finalized
P_c1_best_combined,P,c1,budget_snapshot_001,0,10,18,0.5556,126482,4330230.0,reviewer_rejected
P_c1_best_combined,P,c1,contact_card_001,1,7,18,0.3889,30400,1217820.0,reviewer_rejected
P_c1_best_combined,P,c1,digest_preview_001,1,5,18,0.2778,29592,1010250.0,auto_finalized
P_c1_best_combined,P,c1,incident_brief_001,1,4,18,0.2222,15514,747570.0,auto_finalized
P_c1_best_combined,P,c1,invoice_footer_001,0,0,0,,0,0.0,
P_c1_best_combined,P,c1,label_formatter_001,1,3,18,0.1667,9555,416700.0,auto_finalized
P_c1_best_combined,P,c1,median_window_001,1,3,18,0.1667,9066,369360.0,auto_finalized
P_c1_best_combined,P,c1,milestone_rollup_001,1,4,18,0.2222,19244,709800.0,auto_finalized
P_c1_best_combined,P,c1,nested_app_001,0,18,18,1.0000,184979,5914410.0,reviewer_rejected
P_c1_best_combined,P,c1,owner_recap_001,1,7,18,0.3889,29233,1139880.0,auto_finalized
P_c1_best_combined,P,c1,owner_sort_001,1,3,18,0.1667,8960,355110.0,auto_finalized
P_c1_best_combined,P,c1,priority_snapshot_001,1,4,18,0.2222,12499,475770.0,auto_finalized
P_c1_best_combined,P,c1,renewal_preview_001,1,2,18,0.1111,16093,879420.0,auto_finalized
P_c1_best_combined,P,c1,risk_score_001,1,3,18,0.1667,9413,378780.0,auto_finalized
P_c1_best_combined,P,c1,shipment_preview_001,0,18,18,1.0000,106699,3549900.0,reviewer_rejected
P_c1_best_combined,P,c1,simple_mean_bug_001,1,3,18,0.1667,9404,368700.0,auto_finalized
P_c1_best_combined,P,c1,status_slug_001,1,3,18,0.1667,8555,337740.0,auto_finalized
P_c1_best_combined,P,c1,team_digest_001,1,6,18,0.3333,23662,805530.0,auto_finalized
P_c1_best_combined,P,c1,workspace_digest_001,1,4,18,0.2222,14520,550170.0,auto_finalized
P_c2_best_combined,P,c2,assignee_board_001,0,0,0,,0,0.0,
P_c2_best_combined,P,c2,campaign_header_001,0,9,18,0.5000,123582,4038390.0,reviewer_rejected
P_c2_best_combined,P,c2,comment_highlight_001,1,4,18,0.2222,12153,458460.0,auto_finalized
P_c2_best_combined,P,c2,dispatch_preview_001,0,18,18,1.0000,53354,1974120.0,reviewer_rejected
P_c2_best_combined,P,c2,fee_rounding_001,1,3,18,0.1667,8495,343950.0,auto_finalized
P_c2_best_combined,P,c2,headline_api_001,1,2,18,0.1111,8212,485310.0,auto_finalized
P_c2_best_combined,P,c2,incident_brief_c2_001,1,5,18,0.2778,27156,909540.0,auto_finalized
P_c2_best_combined,P,c2,invoice_summary_001,1,3,18,0.1667,10424,443040.0,auto_finalized
P_c2_best_combined,P,c2,label_join_001,1,3,18,0.1667,8331,330750.0,auto_finalized
P_c2_best_combined,P,c2,partner_brief_001,1,5,18,0.2778,19727,691530.0,auto_finalized
P_c2_best_combined,P,c2,profile_preview_001,1,13,18,0.7222,64939,2183790.0,auto_finalized
P_c2_best_combined,P,c2,queue_digest_001,1,4,18,0.2222,11891,466530.0,auto_finalized
P_c2_best_combined,P,c2,ratio_guard_001,0,9,18,0.5000,205843,6539610.0,reviewer_rejected
P_c2_best_combined,P,c2,renewal_banner_001,0,18,18,1.0000,58032,2045430.0,reviewer_rejected
P_c2_best_combined,P,c2,retry_slot_001,1,3,18,0.1667,15648,591390.0,auto_finalized
P_c2_best_combined,P,c2,shipment_digest_001,1,4,18,0.2222,11972,460590.0,auto_finalized
P_c2_best_combined,P,c2,sprint_rollup_001,1,3,18,0.1667,9163,367410.0,auto_finalized
P_c2_best_combined,P,c2,tag_visibility_001,1,3,18,0.1667,14525,521700.0,auto_finalized
P_c2_best_combined,P,c2,timeline_caption_001,0,12,18,0.6667,91194,3104010.0,reviewer_rejected
P_c2_best_combined,P,c2,window_center_001,1,3,18,0.1667,8678,356190.0,auto_finalized
P_c3_best_combined,P,c3,alert_subject_001,1,2,18,0.1111,14400,663300.0,auto_finalized
P_c3_best_combined,P,c3,backlog_health_medium_c3_001,1,4,18,0.2222,12141,487440.0,auto_finalized
P_c3_best_combined,P,c3,c3_banner_trim_001,1,3,18,0.1667,8415,332370.0,auto_finalized
P_c3_best_combined,P,c3,c3_clamp_floor_001,1,3,18,0.1667,8650,354270.0,auto_finalized
P_c3_best_combined,P,c3,c3_csv_count_001,1,3,18,0.1667,8379,333810.0,auto_finalized
