run_id,variant,case_set,instance_id,solved,steps_used,steps_allowed,fraction_steps_used,total_tokens,cost_bpt,cost_usd,duration_s,stopped_reason
L_c2_9b_linear,L,c2,ratio_guard_001,0,1,1,1.0000,1422,12798.0,0.00014370000000000002,38.21,max_iterations
L_c2_9b_linear,L,c2,renewal_banner_001,0,1,1,1.0000,1462,13158.0,0.00014780000000000001,38.4,max_iterations
L_c2_9b_linear,L,c2,retry_slot_001,0,1,1,1.0000,1423,12807.0,0.0001438,39.22,max_iterations
L_c2_9b_linear,L,c2,shipment_digest_001,0,1,1,1.0000,1471,13239.0,0.0001485,38.5,max_iterations
L_c2_9b_linear,L,c2,sprint_rollup_001,0,1,1,1.0000,1461,13149.0,0.0001473,36.45,max_iterations
L_c2_9b_linear,L,c2,tag_visibility_001,0,1,1,1.0000,1413,12717.0,0.00014275,37.32,max_iterations
L_c2_9b_linear,L,c2,timeline_caption_001,0,1,1,1.0000,1453,13077.0,0.00014610000000000003,37.19,max_iterations
L_c2_9b_linear,L,c2,window_center_001,0,1,1,1.0000,1417,12753.0,0.00014315,38.5,max_iterations
L_c3_9b_linear,L,c3,alert_subject_001,0,1,1,1.0000,1437,12933.0,0.0001445,41.17,max_iterations
L_c3_9b_linear,L,c3,backlog_health_medium_c3_001,0,1,1,1.0000,1477,13293.0,0.00014884999999999999,37.22,max_iterations
L_c3_9b_linear,L,c3,c3_banner_trim_001,0,1,1,1.0000,1417,12753.0,0.00014315,38.73,max_iterations
L_c3_9b_linear,L,c3,c3_clamp_floor_001,0,1,1,1.0000,1423,12807.0,0.00014375,35.22,max_iterations
L_c3_9b_linear,L,c3,c3_csv_count_001,0,1,1,1.0000,1424,12816.0,0.0001439,36.99,max_iterations
L_c3_9b_linear,L,c3,c3_eta_label_001,0,1,1,1.0000,1414,12726.0,0.00014285,36.05,max_iterations
L_c3_9b_linear,L,c3,c3_initials_join_001,0,1,1,1.0000,1425,12825.0,0.000144,36.82,max_iterations
L_c3_9b_linear,L,c3,c3_slug_tail_001,0,1,1,1.0000,1419,12771.0,0.00014335,36.96,max_iterations
L_c3_9b_linear,L,c3,c3_title_case_001,0,1,1,1.0000,1425,12825.0,0.000144,37.09,max_iterations
L_c3_9b_linear,L,c3,escalation_caption_001,0,0,1,0.0000,0,0.0,0.0,2.79,
L_c3_9b_linear,L,c3,invoice_alerts_medium_c3_001,0,1,1,1.0000,1477,13293.0,0.00014884999999999999,37.79,max_iterations
L_c3_9b_linear,L,c3,ledger_preview_001,0,1,1,1.0000,1447,13023.0,0.00014580000000000002,38.56,max_iterations
L_c3_9b_linear,L,c3,oncall_brief_medium_c3_001,0,1,1,1.0000,1481,13329.0,0.00014930000000000002,36.64,max_iterations
L_c3_9b_linear,L,c3,quota_snapshot_medium_c3_001,0,1,1,1.0000,1476,13284.0,0.0001487,36.97,max_iterations
L_c3_9b_linear,L,c3,release_notes_medium_c3_001,0,1,1,1.0000,1476,13284.0,0.00014895000000000002,37.08,max_iterations
L_c3_9b_linear,L,c3,roster_signature_001,0,1,1,1.0000,1452,13068.0,0.0001463,35.68,max_iterations
L_c3_9b_linear,L,c3,segment_badge_001,0,1,1,1.0000,1440,12960.0,0.00014505,34.35,max_iterations
L_c3_9b_linear,L,c3,ticket_digest_medium_c3_001,0,1,1,1.0000,1484,13356.0,0.00014975000000000003,38.67,max_iterations
L_c3_9b_linear,L,c3,transfer_digest_001,0,1,1,1.0000,1443,12987.0,0.00014535,38.06,max_iterations
L_c3_9b_linear,L,c3,uptime_rollup_medium_c3_001,0,1,1,1.0000,1489,13401.0,0.00015035,36.33,max_iterations
M_c1_30b_linear,M,c1,board_rollup_001,0,1,1,1.0000,1677,50310.0,0.00018136,54.13,max_iterations
M_c1_30b_linear,M,c1,budget_snapshot_001,0,1,1,1.0000,1814,54420.0,0.00020872000000000002,52.29,max_iterations
M_c1_30b_linear,M,c1,contact_card_001,0,1,1,1.0000,1624,48720.0,0.00017652,47.3,max_iterations
M_c1_30b_linear,M,c1,digest_preview_001,0,1,1,1.0000,1729,51870.0,0.00017352,44.72,max_iterations
M_c1_30b_linear,M,c1,incident_brief_001,0,1,1,1.0000,1934,58020.0,0.00024252000000000003,54.29,max_iterations
M_c1_30b_linear,M,c1,invoice_footer_001,0,1,1,1.0000,1379,41370.0,0.00011492,39.1,max_iterations
M_c1_30b_linear,M,c1,label_formatter_001,0,1,1,1.0000,1379,41370.0,0.00011431999999999999,38.7,max_iterations
M_c1_30b_linear,M,c1,median_window_001,0,1,1,1.0000,1345,40350.0,0.00011159999999999999,39.35,max_iterations
M_c1_30b_linear,M,c1,milestone_rollup_001,0,1,1,1.0000,1374,41220.0,0.00011492,40.49,max_iterations
M_c1_30b_linear,M,c1,nested_app_001,0,1,1,1.0000,1472,44160.0,0.00012195999999999999,42.01,max_iterations
M_c1_30b_linear,M,c1,owner_recap_001,0,1,1,1.0000,2590,77700.0,0.000412,74.43,max_iterations
M_c1_30b_linear,M,c1,owner_sort_001,0,1,1,1.0000,1359,40770.0,0.00011292,38.79,max_iterations
M_c1_30b_linear,M,c1,priority_snapshot_001,0,1,1,1.0000,1396,41880.0,0.00011628,42.53,max_iterations
M_c1_30b_linear,M,c1,renewal_preview_001,0,1,1,1.0000,2305,69150.0,0.0003576,76.78,max_iterations
M_c1_30b_linear,M,c1,risk_score_001,0,1,1,1.0000,1357,40710.0,0.00011295999999999999,41.31,max_iterations
M_c1_30b_linear,M,c1,shipment_preview_001,0,1,1,1.0000,1757,52710.0,0.00019116000000000003,54.19,max_iterations
M_c1_30b_linear,M,c1,simple_mean_bug_001,0,1,1,1.0000,1402,42060.0,0.00011656000000000001,41.66,max_iterations
M_c1_30b_linear,M,c1,status_slug_001,0,1,1,1.0000,1350,40500.0,0.0001122,39.58,max_iterations
M_c1_30b_linear,M,c1,team_digest_001,0,1,1,1.0000,1371,41130.0,0.00011428,42.68,max_iterations
M_c1_30b_linear,M,c1,workspace_digest_001,0,1,1,1.0000,2204,66120.0,0.00030552000000000004,81.84,max_iterations
M_c2_30b_linear,M,c2,assignee_board_001,0,1,1,1.0000,1565,46950.0,0.0001654,55.62,max_iterations
M_c2_30b_linear,M,c2,campaign_header_001,0,1,1,1.0000,1575,47250.0,0.000169,48.61,max_iterations
M_c2_30b_linear,M,c2,comment_highlight_001,0,1,1,1.0000,1584,47520.0,0.00017072000000000002,48.19,max_iterations
M_c2_30b_linear,M,c2,dispatch_preview_001,0,1,1,1.0000,1583,47490.0,0.00017064,50.18,max_iterations
M_c2_30b_linear,M,c2,fee_rounding_001,0,1,1,1.0000,1337,40110.0,0.00011096,41.21,max_iterations
M_c2_30b_linear,M,c2,headline_api_001,0,1,1,1.0000,1516,45480.0,0.00016168,51.14,max_iterations
M_c2_30b_linear,M,c2,incident_brief_c2_001,0,1,1,1.0000,1831,54930.0,0.00023868,59.95,max_iterations
M_c2_30b_linear,M,c2,invoice_summary_001,0,0,1,0.0000,0,0.0,0.0,2.86,
M_c2_30b_linear,M,c2,label_join_001,0,0,1,0.0000,0,0.0,0.0,2.85,
M_c2_30b_linear,M,c2,partner_brief_001,0,1,1,1.0000,1397,41910.0,0.00011536000000000002,43.14,max_iterations
M_c2_30b_linear,M,c2,profile_preview_001,0,1,1,1.0000,1593,47790.0,0.00017324000000000002,50.33,max_iterations
M_c2_30b_linear,M,c2,queue_digest_001,0,1,1,1.0000,1384,41520.0,0.00011531999999999999,47.89,max_iterations
M_c2_30b_linear,M,c2,ratio_guard_001,0,1,1,1.0000,1336,40080.0,0.00011108,43.07,max_iterations
M_c2_30b_linear,M,c2,renewal_banner_001,0,1,1,1.0000,1386,41580.0,0.00011748000000000001,48.68,max_iterations
M_c2_30b_linear,M,c2,retry_slot_001,0,0,1,0.0000,0,0.0,0.0,3.16,
M_c2_30b_linear,M,c2,shipment_digest_001,0,1,1,1.0000,2390,71700.0,0.000396,77.19,max_iterations
M_c2_30b_linear,M,c2,sprint_rollup_001,0,1,1,1.0000,1638,49140.0,0.00018664,55.71,max_iterations
M_c2_30b_linear,M,c2,tag_visibility_001,0,1,1,1.0000,1327,39810.0,0.00011016,45.5,max_iterations
M_c2_30b_linear,M,c2,timeline_caption_001,0,1,1,1.0000,1627,48810.0,0.00018356,54.82,max_iterations
M_c2_30b_linear,M,c2,window_center_001,0,1,1,1.0000,1332,39960.0,0.00011075999999999999,46.6,max_iterations
M_c3_30b_linear,M,c3,alert_subject_001,0,1,1,1.0000,1377,41310.0,0.00011675999999999999,46.53,max_iterations
M_c3_30b_linear,M,c3,backlog_health_medium_c3_001,0,0,1,0.0000,0,0.0,0.0,2.87,
M_c3_30b_linear,M,c3,c3_banner_trim_001,0,1,1,1.0000,1331,39930.0,0.00011047999999999999,40.71,max_iterations
M_c3_30b_linear,M,c3,c3_clamp_floor_001,0,1,1,1.0000,1505,45150.0,0.000158,52.28,max_iterations
M_c3_30b_linear,M,c3,c3_csv_count_001,0,1,1,1.0000,1338,40140.0,0.00011124,47.04,max_iterations
M_c3_30b_linear,M,c3,c3_eta_label_001,0,1,1,1.0000,1328,39840.0,0.00011024,49.65,max_iterations
M_c3_30b_linear,M,c3,c3_initials_join_001,0,1,1,1.0000,1339,40170.0,0.00011132,44.45,max_iterations
M_c3_30b_linear,M,c3,c3_slug_tail_001,0,1,1,1.0000,1334,40020.0,0.00011092,41.53,max_iterations
M_c3_30b_linear,M,c3,c3_title_case_001,0,1,1,1.0000,1339,40170.0,0.00011132,44.51,max_iterations
M_c3_30b_linear,M,c3,escalation_caption_001,0,1,1,1.0000,1368,41040.0,0.00011304,43.43,max_iterations
M_c3_30b_linear,M,c3,invoice_alerts_medium_c3_001,0,1,1,1.0000,1801,54030.0,0.00022888,58.77,max_iterations
M_c3_30b_linear,M,c3,ledger_preview_001,0,1,1,1.0000,1366,40980.0,0.00011288,48.4,max_iterations
M_c3_30b_linear,M,c3,oncall_brief_medium_c3_001,0,1,1,1.0000,2404,72120.0,0.00039712,91.97,max_iterations
M_c3_30b_linear,M,c3,quota_snapshot_medium_c3_001,0,1,1,1.0000,1399,41970.0,0.00011632,49.68,max_iterations
M_c3_30b_linear,M,c3,release_notes_medium_c3_001,0,1,1,1.0000,1394,41820.0,0.00011592,41.23,max_iterations
M_c3_30b_linear,M,c3,roster_signature_001,0,1,1,1.0000,1371,41130.0,0.00011328000000000001,37.98,max_iterations
M_c3_30b_linear,M,c3,segment_badge_001,0,1,1,1.0000,1569,47070.0,0.00017092000000000002,51.66,max_iterations
M_c3_30b_linear,M,c3,ticket_digest_medium_c3_001,0,1,1,1.0000,1636,49080.0,0.00018208000000000002,54.5,max_iterations
M_c3_30b_linear,M,c3,transfer_digest_001,0,1,1,1.0000,1561,46830.0,0.00016808,59.27,max_iterations
M_c3_30b_linear,M,c3,uptime_rollup_medium_c3_001,0,1,1,1.0000,1408,42240.0,0.00011764,43.77,max_iterations
N_c1_120b_linear,N,c1,board_rollup_001,0,1,1,1.0000,1550,186000.0,0.0002523,42.46,max_iterations
N_c1_120b_linear,N,c1,budget_snapshot_001,0,1,1,1.0000,3297,395640.0,0.0005517,42.25,max_iterations
N_c1_120b_linear,N,c1,contact_card_001,0,0,1,0.0000,0,0.0,0.0,2.82,
N_c1_120b_linear,N,c1,digest_preview_001,0,1,1,1.0000,3383,405960.0,0.0005565,42.81,max_iterations
N_c1_120b_linear,N,c1,incident_brief_001,0,1,1,1.0000,1601,192120.0,0.0002595,41.46,max_iterations
N_c1_120b_linear,N,c1,invoice_footer_001,0,1,1,1.0000,1452,174240.0,0.00023354999999999998,42.02,max_iterations
N_c1_120b_linear,N,c1,label_formatter_001,0,1,1,1.0000,1473,176760.0,0.00024344999999999998,40.7,max_iterations
N_c1_120b_linear,N,c1,median_window_001,0,1,1,1.0000,1437,172440.0,0.00023714999999999996,39.16,max_iterations
N_c1_120b_linear,N,c1,milestone_rollup_001,0,1,1,1.0000,1452,174240.0,0.000234,39.76,max_iterations
N_c1_120b_linear,N,c1,nested_app_001,0,1,1,1.0000,1560,187200.0,0.00025335,38.35,max_iterations
N_c1_120b_linear,N,c1,owner_recap_001,0,1,1,1.0000,1691,202920.0,0.0002784,42.87,max_iterations
N_c1_120b_linear,N,c1,owner_sort_001,0,1,1,1.0000,1450,174000.0,0.00023909999999999996,40.57,max_iterations
N_c1_120b_linear,N,c1,priority_snapshot_001,0,1,1,1.0000,1473,176760.0,0.00023714999999999996,37.76,max_iterations
N_c1_120b_linear,N,c1,renewal_preview_001,0,1,1,1.0000,1556,186720.0,0.0002577,38.52,max_iterations
N_c1_120b_linear,N,c1,risk_score_001,0,1,1,1.0000,1447,173640.0,0.00023864999999999997,40.2,max_iterations
N_c1_120b_linear,N,c1,shipment_preview_001,0,0,1,0.0000,0,0.0,0.0,2.95,
N_c1_120b_linear,N,c1,simple_mean_bug_001,0,1,1,1.0000,1491,178920.0,0.00024525,41.6,max_iterations
N_c1_120b_linear,N,c1,status_slug_001,0,1,1,1.0000,2924,350880.0,0.0004773,40.22,max_iterations
N_c1_120b_linear,N,c1,team_digest_001,0,1,1,1.0000,1448,173760.0,0.00023339999999999998,44.59,max_iterations
N_c1_120b_linear,N,c1,workspace_digest_001,0,1,1,1.0000,1672,200640.0,0.00027104999999999995,40.32,max_iterations
N_c2_120b_linear,N,c2,assignee_board_001,0,1,1,1.0000,1474,176880.0,0.00024134999999999998,43.26,max_iterations
N_c2_120b_linear,N,c2,campaign_header_001,0,1,1,1.0000,3020,362400.0,0.0005097,42.57,max_iterations
N_c2_120b_linear,N,c2,comment_highlight_001,0,1,1,1.0000,1475,177000.0,0.0002415,41.26,max_iterations
N_c2_120b_linear,N,c2,dispatch_preview_001,0,1,1,1.0000,3030,363600.0,0.0005121,43.87,max_iterations
N_c2_120b_linear,N,c2,fee_rounding_001,0,1,1,1.0000,1435,172200.0,0.00023775,38.66,max_iterations
N_c2_120b_linear,N,c2,headline_api_001,0,1,1,1.0000,2913,349560.0,0.0004851,43.35,max_iterations
N_c2_120b_linear,N,c2,incident_brief_c2_001,0,1,1,1.0000,1481,177720.0,0.00024285,41.04,max_iterations
N_c2_120b_linear,N,c2,invoice_summary_001,0,1,1,1.0000,1449,173880.0,0.00023715000000000002,42.86,max_iterations
N_c2_120b_linear,N,c2,label_join_001,0,1,1,1.0000,1423,170760.0,0.00023595,39.07,max_iterations
N_c2_120b_linear,N,c2,partner_brief_001,0,1,1,1.0000,3046,365520.0,0.0005072999999999999,42.19,max_iterations
N_c2_120b_linear,N,c2,profile_preview_001,0,1,1,1.0000,1471,176520.0,0.00024,42.24,max_iterations
N_c2_120b_linear,N,c2,queue_digest_001,0,1,1,1.0000,1470,176400.0,0.0002403,43.27,max_iterations
N_c2_120b_linear,N,c2,ratio_guard_001,0,1,1,1.0000,1421,170520.0,0.00023204999999999998,40.59,max_iterations
N_c2_120b_linear,N,c2,renewal_banner_001,0,1,1,1.0000,1463,175560.0,0.00024014999999999998,42.55,max_iterations
N_c2_120b_linear,N,c2,retry_slot_001,0,1,1,1.0000,1422,170640.0,0.00023219999999999998,46.71,max_iterations
N_c2_120b_linear,N,c2,shipment_digest_001,0,1,1,1.0000,1475,177000.0,0.0002415,45.75,max_iterations
N_c2_120b_linear,N,c2,sprint_rollup_001,0,1,1,1.0000,1469,176280.0,0.00024104999999999998,45.11,max_iterations
N_c2_120b_linear,N,c2,tag_visibility_001,0,1,1,1.0000,1399,167880.0,0.00022245,44.41,max_iterations
N_c2_120b_linear,N,c2,timeline_caption_001,0,1,1,1.0000,3027,363240.0,0.0005103,51.71,max_iterations
N_c2_120b_linear,N,c2,window_center_001,0,1,1,1.0000,1423,170760.0,0.00023505000000000002,43.67,max_iterations
N_c3_120b_linear,N,c3,alert_subject_001,0,1,1,1.0000,2947,353640.0,0.0004794,41.98,max_iterations
N_c3_120b_linear,N,c3,backlog_health_medium_c3_001,0,1,1,1.0000,1490,178800.0,0.00024555000000000003,41.49,max_iterations
N_c3_120b_linear,N,c3,c3_banner_trim_001,0,1,1,1.0000,2880,345600.0,0.00046889999999999996,48.34,max_iterations
N_c3_120b_linear,N,c3,c3_clamp_floor_001,0,1,1,1.0000,1436,172320.0,0.00023835,42.56,max_iterations
N_c3_120b_linear,N,c3,c3_csv_count_001,0,1,1,1.0000,1433,171960.0,0.00023835,46.52,max_iterations
N_c3_120b_linear,N,c3,c3_eta_label_001,0,1,1,1.0000,1413,169560.0,0.0002304,45.31,max_iterations
N_c3_120b_linear,N,c3,c3_initials_join_001,0,1,1,1.0000,1425,171000.0,0.0002331,41.33,max_iterations
N_c3_120b_linear,N,c3,c3_slug_tail_001,0,1,1,1.0000,2892,347040.0,0.00047339999999999996,41.45,max_iterations
N_c3_120b_linear,N,c3,c3_title_case_001,0,1,1,1.0000,1423,170760.0,0.00023234999999999998,45.49,max_iterations
N_c3_120b_linear,N,c3,escalation_caption_001,0,1,1,1.0000,1461,175320.0,0.00024029999999999999,51.45,max_iterations
N_c3_120b_linear,N,c3,invoice_alerts_medium_c3_001,0,1,1,1.0000,1487,178440.0,0.00024329999999999998,45.45,max_iterations
N_c3_120b_linear,N,c3,ledger_preview_001,0,1,1,1.0000,1478,177360.0,0.0002514,42.06,max_iterations
N_c3_120b_linear,N,c3,oncall_brief_medium_c3_001,0,1,1,1.0000,1490,178800.0,0.00024419999999999997,44.73,max_iterations
N_c3_120b_linear,N,c3,quota_snapshot_medium_c3_001,0,1,1,1.0000,1488,178560.0,0.00024344999999999998,42.73,max_iterations
N_c3_120b_linear,N,c3,release_notes_medium_c3_001,0,1,1,1.0000,1480,177600.0,0.00024180000000000002,43.33,max_iterations
N_c3_120b_linear,N,c3,roster_signature_001,0,1,1,1.0000,2976,357120.0,0.0004887,45.31,max_iterations
N_c3_120b_linear,N,c3,segment_badge_001,0,1,1,1.0000,1462,175440.0,0.00024405,46.58,max_iterations
N_c3_120b_linear,N,c3,ticket_digest_medium_c3_001,0,1,1,1.0000,1488,178560.0,0.000243,42.37,max_iterations
N_c3_120b_linear,N,c3,transfer_digest_001,0,1,1,1.0000,1455,174600.0,0.00023894999999999998,38.8,max_iterations
N_c3_120b_linear,N,c3,uptime_rollup_medium_c3_001,0,1,1,1.0000,1491,178920.0,0.00024344999999999998,50.28,max_iterations
P_c1_best_combined,P,c1,board_rollup_001,1,3,18,0.1667,10108,420960.0,0.00119745,74.01,auto_finalized
P_c1_best_combined,P,c1,budget_snapshot_001,0,10,18,0.5556,126482,4330230.0,0.01209717,444.02,reviewer_rejected
P_c1_best_combined,P,c1,contact_card_001,1,7,18,0.3889,30400,1217820.0,0.00331866,164.48,reviewer_rejected
P_c1_best_combined,P,c1,digest_preview_001,1,5,18,0.2778,29592,1010250.0,0.00294668,113.41,auto_finalized
P_c1_best_combined,P,c1,incident_brief_001,1,4,18,0.2222,15514,747570.0,0.00220357,105.7,auto_finalized
P_c1_best_combined,P,c1,invoice_footer_001,0,0,18,0.0000,0,0.0,0.0,3.2,
P_c1_best_combined,P,c1,label_formatter_001,1,3,18,0.1667,9555,416700.0,0.00128325,78.2,auto_finalized
P_c1_best_combined,P,c1,median_window_001,1,3,18,0.1667,9066,369360.0,0.00104442,71.84,auto_finalized
P_c1_best_combined,P,c1,milestone_rollup_001,1,4,18,0.2222,19244,709800.0,0.00211586,102.96,auto_finalized
P_c1_best_combined,P,c1,nested_app_001,0,18,18,1.0000,184979,5914410.0,0.01683709,530.31,reviewer_rejected
P_c1_best_combined,P,c1,owner_recap_001,1,7,18,0.3889,29233,1139880.0,0.0032777600000000002,245.53,auto_finalized
P_c1_best_combined,P,c1,owner_sort_001,1,3,18,0.1667,8960,355110.0,0.0009668300000000001,66.3,auto_finalized
P_c1_best_combined,P,c1,priority_snapshot_001,1,4,18,0.2222,12499,475770.0,0.0013399699999999998,73.87,auto_finalized
P_c1_best_combined,P,c1,renewal_preview_001,1,2,18,0.1111,16093,879420.0,0.0024828300000000005,169.88,auto_finalized
P_c1_best_combined,P,c1,risk_score_001,1,3,18,0.1667,9413,378780.0,0.00106766,67.57,auto_finalized
P_c1_best_combined,P,c1,shipment_preview_001,0,18,18,1.0000,106699,3549900.0,0.009746860000000001,244.27,reviewer_rejected
P_c1_best_combined,P,c1,simple_mean_bug_001,1,3,18,0.1667,9404,368700.0,0.00098931,56.95,auto_finalized
P_c1_best_combined,P,c1,status_slug_001,1,3,18,0.1667,8555,337740.0,0.00090872,56.52,auto_finalized
P_c1_best_combined,P,c1,team_digest_001,1,6,18,0.3333,23662,805530.0,0.00227387,83.04,auto_finalized
P_c1_best_combined,P,c1,workspace_digest_001,1,4,18,0.2222,14520,550170.0,0.0014728100000000002,62.75,auto_finalized
P_c2_best_combined,P,c2,assignee_board_001,0,0,18,0.0000,0,0.0,0.0,3.03,
P_c2_best_combined,P,c2,campaign_header_001,0,9,18,0.5000,123582,4038390.0,0.0117887,521.31,reviewer_rejected
P_c2_best_combined,P,c2,comment_highlight_001,1,4,18,0.2222,12153,458460.0,0.0012605,71.66,auto_finalized
P_c2_best_combined,P,c2,dispatch_preview_001,0,18,18,1.0000,53354,1974120.0,0.005261920000000001,428.69,reviewer_rejected
P_c2_best_combined,P,c2,fee_rounding_001,1,3,18,0.1667,8495,343950.0,0.0009592000000000001,62.67,auto_finalized
P_c2_best_combined,P,c2,headline_api_001,1,2,18,0.1111,8212,485310.0,0.0013530600000000001,317.31,auto_finalized
P_c2_best_combined,P,c2,incident_brief_c2_001,1,5,18,0.2778,27156,909540.0,0.00259181,120.38,auto_finalized
P_c2_best_combined,P,c2,invoice_summary_001,1,3,18,0.1667,10424,443040.0,0.00133458,88.29,auto_finalized
P_c2_best_combined,P,c2,label_join_001,1,3,18,0.1667,8331,330750.0,0.0009003399999999999,59.24,auto_finalized
P_c2_best_combined,P,c2,partner_brief_001,1,5,18,0.2778,19727,691530.0,0.00199432,86.97,auto_finalized
P_c2_best_combined,P,c2,profile_preview_001,1,13,18,0.7222,64939,2183790.0,0.0059886800000000006,310.43,auto_finalized
P_c2_best_combined,P,c2,queue_digest_001,1,4,18,0.2222,11891,466530.0,0.00134468,74.31,auto_finalized
P_c2_best_combined,P,c2,ratio_guard_001,0,9,18,0.5000,205843,6539610.0,0.01849415,704.96,reviewer_rejected
P_c2_best_combined,P,c2,renewal_banner_001,0,18,18,1.0000,58032,2045430.0,0.0056069200000000005,187.26,reviewer_rejected
P_c2_best_combined,P,c2,retry_slot_001,1,3,18,0.1667,15648,591390.0,0.00175019,101.83,auto_finalized
P_c2_best_combined,P,c2,shipment_digest_001,1,4,18,0.2222,11972,460590.0,0.00128335,75.0,auto_finalized
P_c2_best_combined,P,c2,sprint_rollup_001,1,3,18,0.1667,9163,367410.0,0.0010137500000000001,70.44,auto_finalized
P_c2_best_combined,P,c2,tag_visibility_001,1,3,18,0.1667,14525,521700.0,0.0014582,75.28,auto_finalized
P_c2_best_combined,P,c2,timeline_caption_001,0,12,18,0.6667,91194,3104010.0,0.00851304,326.12,reviewer_rejected
P_c2_best_combined,P,c2,window_center_001,1,3,18,0.1667,8678,356190.0,0.0010140400000000001,67.82,auto_finalized
P_c3_best_combined,P,c3,alert_subject_001,1,2,18,0.1111,14400,663300.0,0.0018866,202.79,auto_finalized
P_c3_best_combined,P,c3,backlog_health_medium_c3_001,1,4,18,0.2222,12141,487440.0,0.0014360599999999999,97.46,auto_finalized
P_c3_best_combined,P,c3,c3_banner_trim_001,1,3,18,0.1667,8415,332370.0,0.0009065600000000002,63.57,auto_finalized
P_c3_best_combined,P,c3,c3_clamp_floor_001,1,3,18,0.1667,8650,354270.0,0.00100656,65.91,auto_finalized
P_c3_best_combined,P,c3,c3_csv_count_001,1,3,18,0.1667,8379,333810.0,0.0009071900000000001,61.28,auto_finalized
P_c3_best_combined,P,c3,c3_eta_label_001,1,3,18,0.1667,8339,333060.0,0.0009165900000000001,64.26,auto_finalized
P_c3_best_combined,P,c3,c3_initials_join_001,0,14,18,0.7778,80100,2719620.0,0.00733021,357.42,reviewer_rejected
P_c3_best_combined,P,c3,c3_slug_tail_001,1,3,18,0.1667,8491,351030.0,0.00099873,62.12,auto_finalized
P_c3_best_combined,P,c3,c3_title_case_001,1,5,18,0.2778,18359,637890.0,0.0018062300000000002,94.06,auto_finalized
P_c3_best_combined,P,c3,escalation_caption_001,0,18,18,1.0000,72934,2459640.0,0.00670843,269.39,reviewer_rejected
P_c3_best_combined,P,c3,invoice_alerts_medium_c3_001,1,4,18,0.2222,13612,667560.0,0.00201761,99.22,auto_finalized
P_c3_best_combined,P,c3,ledger_preview_001,1,4,18,0.2222,10798,419880.0,0.00118746,73.49,auto_finalized
P_c3_best_combined,P,c3,oncall_brief_medium_c3_001,1,5,18,0.2778,22127,776940.0,0.0022162,87.44,auto_finalized
P_c3_best_combined,P,c3,quota_snapshot_medium_c3_001,1,4,18,0.2222,11788,447240.0,0.0012406399999999999,71.48,auto_finalized
P_c3_best_combined,P,c3,release_notes_medium_c3_001,1,4,18,0.2222,11718,448920.0,0.00125478,64.94,auto_finalized
P_c3_best_combined,P,c3,roster_signature_001,0,7,18,0.3889,105793,3552690.0,0.009696340000000001,430.4,reviewer_rejected
P_c3_best_combined,P,c3,segment_badge_001,0,17,18,0.9444,77260,2636580.0,0.00723864,272.31,reviewer_rejected
P_c3_best_combined,P,c3,ticket_digest_medium_c3_001,1,4,18,0.2222,20561,866760.0,0.00256142,110.91,auto_finalized
P_c3_best_combined,P,c3,transfer_digest_001,0,13,18,0.7222,132762,4509270.0,0.01283799,681.97,reviewer_rejected
P_c3_best_combined,P,c3,uptime_rollup_medium_c3_001,1,4,18,0.2222,21023,896640.0,0.00259484,120.21,auto_finalized
